trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
6322112694321152:1,09:26:00,09:26:00,zenbus:StopPoint:SP:843700012:LOC,15,,,,12137,
6322112694321152:1,09:30:00,09:30:00,zenbus:StopPoint:SP:826670011:LOC,16,,,,15524,
6322112694321152:1,09:30:00,09:30:00,zenbus:StopPoint:SP:853080010:LOC,17,,,,16211,
6322112694321152:1,09:33:00,09:33:00,zenbus:StopPoint:SP:858800011:LOC,18,,,,18555,
6322112694321152:1,09:36:00,09:36:00,zenbus:StopPoint:SP:828690013:LOC,19,,,,19450,
6322112694321152:1,09:40:00,09:40:00,zenbus:StopPoint:SP:843760008:LOC,20,,,,20286,
6322112694321152:1,09:41:00,09:41:00,zenbus:StopPoint:SP:826690013:LOC,21,,,,20827,
6322112694321152:1,09:42:00,09:42:00,zenbus:StopPoint:SP:849340004:LOC,22,,,,21763,
6322112694321152:1,09:46:00,09:46:00,zenbus:StopPoint:SP:843740007:LOC,23,,,,22088,
6322112694321152:2,11:00:00,11:00:00,zenbus:StopPoint:SP:843730008:LOC,0,,,,18,
6322112694321152:2,11:01:00,11:01:00,zenbus:StopPoint:SP:830780017:LOC,1,,,,461,
6322112694321152:2,11:02:00,11:02:00,zenbus:StopPoint:SP:838200001:LOC,2,,,,941,
6322112694321152:2,11:03:00,11:03:00,zenbus:StopPoint:SP:810260005:LOC,3,,,,1452,
6322112694321152:2,11:04:00,11:04:00,zenbus:StopPoint:SP:824780005:LOC,4,,,,1600,
6322112694321152:2,11:04:00,11:04:00,zenbus:StopPoint:SP:834510006:LOC,5,,,,1785,
6322112694321152:2,11:05:00,11:05:00,zenbus:StopPoint:SP:843720008:LOC,6,,,,2330,
6322112694321152:2,11:05:00,11:05:00,zenbus:StopPoint:SP:871070014:LOC,7,,,,2989,
6322112694321152:2,11:10:00,11:10:00,zenbus:StopPoint:SP:861810001:LOC,8,,,,6296,
6322112694321152:2,11:11:00,11:11:00,zenbus:StopPoint:SP:853080004:LOC,9,,,,6520,
6322112694321152:2,11:16:00,11:16:00,zenbus:StopPoint:SP:839690005:LOC,10,,,,7777,
6322112694321152:2,11:19:00,11:19:00,zenbus:StopPoint:SP:856850006:LOC,12,,,,9676,
6322112694321152:2,11:21:00,11:21:00,zenbus:StopPoint:SP:849270015:LOC,13,,,,10206,
6322112694321152:2,11:24:00,11:24:00,zenbus:StopPoint:SP:834480006:LOC,14,,,,11055,
6322112694321152:2,11:26:00,11:26:00,zenbus:StopPoint:SP:843700012:LOC,15,,,,12137,
6322112694321152:2,11:30:00,11:30:00,zenbus:StopPoint:SP:826670011:LOC,16,,,,15524,
6322112694321152:2,11:30:00,11:30:00,zenbus:StopPoint:SP:853080010:LOC,17,,,,16211,
6322112694321152:2,11:33:00,11:33:00,zenbus:StopPoint:SP:858800011:LOC,18,,,,18555,
6322112694321152:2,11:36:00,11:36:00,zenbus:StopPoint:SP:828690013:LOC,19,,,,19450,
6322112694321152:2,11:40:00,11:40:00,zenbus:StopPoint:SP:843760008:LOC,20,,,,20286,
6322112694321152:2,11:41:00,11:41:00,zenbus:StopPoint:SP:826690013:LOC,21,,,,20827,
6322112694321152:2,11:42:00,11:42:00,zenbus:StopPoint:SP:849340004:LOC,22,,,,21763,
6322112694321152:2,11:46:00,11:46:00,zenbus:StopPoint:SP:843740007:LOC,23,,,,22088,
6322112694321152:3,14:00:00,14:00:00,zenbus:StopPoint:SP:843730008:LOC,0,,,,18,
6322112694321152:3,14:01:00,14:01:00,zenbus:StopPoint:SP:830780017:LOC,1,,,,461,
6322112694321152:3,14:02:00,14:02:00,zenbus:StopPoint:SP:838200001:LOC,2,,,,941,
6322112694321152:3,14:03:00,14:03:00,zenbus:StopPoint:SP:810260005:LOC,3,,,,1452,
6322112694321152:3,14:04:00,14:04:00,zenbus:StopPoint:SP:824780005:LOC,4,,,,1600,
6322112694321152:3,14:04:00,14:04:00,zenbus:StopPoint:SP:834510006:LOC,5,,,,1785,
6322112694321152:3,14:05:00,14:05:00,zenbus:StopPoint:SP:843720008:LOC,6,,,,2330,
6322112694321152:3,14:05:00,14:05:00,zenbus:StopPoint:SP:871070014:LOC,7,,,,2989,
6322112694321152:3,14:10:00,14:10:00,zenbus:StopPoint:SP:861810001:LOC,8,,,,6296,
6322112694321152:3,14:11:00,14:11:00,zenbus:StopPoint:SP:853080004:LOC,9,,,,6520,
6322112694321152:3,14:16:00,14:16:00,zenbus:StopPoint:SP:839690005:LOC,10,,,,7777,
6322112694321152:3,14:19:00,14:19:00,zenbus:StopPoint:SP:856850006:LOC,12,,,,9676,
6322112694321152:3,14:21:00,14:21:00,zenbus:StopPoint:SP:849270015:LOC,13,,,,10206,
6322112694321152:3,14:24:00,14:24:00,zenbus:StopPoint:SP:834480006:LOC,14,,,,11055,
6322112694321152:3,14:26:00,14:26:00,zenbus:StopPoint:SP:843700012:LOC,15,,,,12137,
6322112694321152:3,14:30:00,14:30:00,zenbus:StopPoint:SP:826670011:LOC,16,,,,15524,
6322112694321152:3,14:30:00,14:30:00,zenbus:StopPoint:SP:853080010:LOC,17,,,,16211,
6322112694321152:3,14:33:00,14:33:00,zenbus:StopPoint:SP:858800011:LOC,18,,,,18555,
6322112694321152:3,14:36:00,14:36:00,zenbus:StopPoint:SP:828690013:LOC,19,,,,19450,
6322112694321152:3,14:40:00,14:40:00,zenbus:StopPoint:SP:843760008:LOC,20,,,,20286,
6322112694321152:3,14:41:00,14:41:00,zenbus:StopPoint:SP:826690013:LOC,21,,,,20827,
6322112694321152:3,14:42:00,14:42:00,zenbus:StopPoint:SP:849340004:LOC,22,,,,21763,
6322112694321152:3,14:46:00,14:46:00,zenbus:StopPoint:SP:843740007:LOC,23,,,,22088,
6322112694321152:4,16:00:00,16:00:00,zenbus:StopPoint:SP:843730008:LOC,0,,,,18,
6322112694321152:4,16:01:00,16:01:00,zenbus:StopPoint:SP:830780017:LOC,1,,,,461,
6322112694321152:4,16:02:00,16:02:00,zenbus:StopPoint:SP:838200001:LOC,2,,,,941,
6322112694321152:4,16:03:00,16:03:00,zenbus:StopPoint:SP:810260005:LOC,3,,,,1452,
6322112694321152:4,16:04:00,16:04:00,zenbus:StopPoint:SP:824780005:LOC,4,,,,1600,
6322112694321152:4,16:04:00,16:04:00,zenbus:StopPoint:SP:834510006:LOC,5,,,,1785,
6322112694321152:4,16:05:00,16:05:00,zenbus:StopPoint:SP:843720008:LOC,6,,,,2330,
6322112694321152:4,16:05:00,16:05:00,zenbus:StopPoint:SP:871070014:LOC,7,,,,2989,
6322112694321152:4,16:10:00,16:10:00,zenbus:StopPoint:SP:861810001:LOC,8,,,,6296,
6322112694321152:4,16:11:00,16:11:00,zenbus:StopPoint:SP:853080004:LOC,9,,,,6520,
6322112694321152:4,16:16:00,16:16:00,zenbus:StopPoint:SP:839690005:LOC,10,,,,7777,
6322112694321152:4,16:19:00,16:19:00,zenbus:StopPoint:SP:856850006:LOC,12,,,,9676,
6322112694321152:4,16:21:00,16:21:00,zenbus:StopPoint:SP:849270015:LOC,13,,,,10206,
6322112694321152:4,16:24:00,16:24:00,zenbus:StopPoint:SP:834480006:LOC,14,,,,11055,
6322112694321152:4,16:26:00,16:26:00,zenbus:StopPoint:SP:843700012:LOC,15,,,,12137,
6322112694321152:4,16:30:00,16:30:00,zenbus:StopPoint:SP:826670011:LOC,16,,,,15524,
6322112694321152:4,16:30:00,16:30:00,zenbus:StopPoint:SP:853080010:LOC,17,,,,16211,
6322112694321152:4,16:33:00,16:33:00,zenbus:StopPoint:SP:858800011:LOC,18,,,,18555,
6322112694321152:4,16:36:00,16:36:00,zenbus:StopPoint:SP:828690013:LOC,19,,,,19450,
6322112694321152:4,16:40:00,16:40:00,zenbus:StopPoint:SP:843760008:LOC,20,,,,20286,
6322112694321152:4,16:41:00,16:41:00,zenbus:StopPoint:SP:826690013:LOC,21,,,,20827,
6322112694321152:4,16:42:00,16:42:00,zenbus:StopPoint:SP:849340004:LOC,22,,,,21763,
6322112694321152:4,16:46:00,16:46:00,zenbus:StopPoint:SP:843740007:LOC,23,,,,22088,
6322112694321152:5,18:00:00,18:00:00,zenbus:StopPoint:SP:843730008:LOC,0,,,,18,
6322112694321152:5,18:01:00,18:01:00,zenbus:StopPoint:SP:830780017:LOC,1,,,,461,
6322112694321152:5,18:02:00,18:02:00,zenbus:StopPoint:SP:838200001:LOC,2,,,,941,
6322112694321152:5,18:03:00,18:03:00,zenbus:StopPoint:SP:810260005:LOC,3,,,,1452,
6322112694321152:5,18:04:00,18:04:00,zenbus:StopPoint:SP:824780005:LOC,4,,,,1600,
6322112694321152:5,18:04:00,18:04:00,zenbus:StopPoint:SP:834510006:LOC,5,,,,1785,
6322112694321152:5,18:05:00,18:05:00,zenbus:StopPoint:SP:843720008:LOC,6,,,,2330,
6322112694321152:5,18:05:00,18:05:00,zenbus:StopPoint:SP:871070014:LOC,7,,,,2989,
6322112694321152:5,18:10:00,18:10:00,zenbus:StopPoint:SP:861810001:LOC,8,,,,6296,
6322112694321152:5,18:11:00,18:11:00,zenbus:StopPoint:SP:853080004:LOC,9,,,,6520,
6322112694321152:5,18:14:00,18:14:00,zenbus:StopPoint:SP:839690005:LOC,10,,,,7777,
6322112694321152:5,18:19:00,18:19:00,zenbus:StopPoint:SP:856850006:LOC,12,,,,9676,
6322112694321152:5,18:21:00,18:21:00,zenbus:StopPoint:SP:849270015:LOC,13,,,,10206,
6322112694321152:5,18:24:00,18:24:00,zenbus:StopPoint:SP:834480006:LOC,14,,,,11055,
6322112694321152:5,18:26:00,18:26:00,zenbus:StopPoint:SP:843700012:LOC,15,,,,12137,
6322112694321152:5,18:30:00,18:30:00,zenbus:StopPoint:SP:826670011:LOC,16,,,,15524,
6322112694321152:5,18:30:00,18:30:00,zenbus:StopPoint:SP:853080010:LOC,17,,,,16211,
6322112694321152:5,18:33:00,18:33:00,zenbus:StopPoint:SP:858800011:LOC,18,,,,18555,
6322112694321152:5,18:36:00,18:36:00,zenbus:StopPoint:SP:828690013:LOC,19,,,,19450,
6322112694321152:5,18:40:00,18:40:00,zenbus:StopPoint:SP:843760008:LOC,20,,,,20286,
6322112694321152:5,18:41:00,18:41:00,zenbus:StopPoint:SP:826690013:LOC,21,,,,20827,
6322112694321152:5,18:42:00,18:42:00,zenbus:StopPoint:SP:849340004:LOC,22,,,,21763,
6322112694321152:5,18:46:00,18:46:00,zenbus:StopPoint:SP:843740007:LOC,23,,,,22088,
5080524420808704:0,06:36:00,06:36:00,zenbus:StopPoint:SP:851130010:LOC,17,,,,0,
5080524420808704:0,06:37:00,06:37:00,zenbus:StopPoint:SP:826710004:LOC,18,,,,234,
5080524420808704:0,06:38:00,06:38:00,zenbus:StopPoint:SP:863050005:LOC,19,,,,529,
5080524420808704:0,06:39:00,06:39:00,zenbus:StopPoint:SP:843720009:LOC,20,,,,861,
5080524420808704:0,06:40:00,06:40:00,zenbus:StopPoint:SP:834490005:LOC,21,,,,1530,
5080524420808704:0,06:41:00,06:41:00,zenbus:StopPoint:SP:834460005:LOC,22,,,,1740,
5080524420808704:0,06:42:00,06:42:00,zenbus:StopPoint:SP:834500004:LOC,23,,,,1998,
5080524420808704:0,06:42:00,06:42:00,zenbus:StopPoint:SP:858800005:LOC,24,,,,2146,
5080524420808704:0,06:43:00,06:43:00,zenbus:StopPoint:SP:851140005:LOC,26,,,,2400,
5080524420808704:0,06:44:00,06:44:00,zenbus:StopPoint:SP:843690018:LOC,27,,,,2728,
5080524420808704:0,06:44:00,06:44:00,zenbus:StopPoint:SP:814590005:LOC,28,,,,2968,
5080524420808704:0,06:45:00,06:45:00,zenbus:StopPoint:SP:856840004:LOC,29,,,,3129,
5080524420808704:0,06:46:00,06:46:00,zenbus:StopPoint:SP:830780018:LOC,30,,,,3292,
5080524420808704:0,06:48:00,06:48:00,zenbus:StopPoint:SP:826670005:LOC,33,,,,3900,
5080524420808704:0,06:48:00,06:48:00,zenbus:StopPoint:SP:5083332228415488:LOC,34,,,,4040,
5080524420808704:0,06:49:00,06:49:00,zenbus:StopPoint:SP:843730006:LOC,35,,,,4414,
5080524420808704:0,06:50:00,06:50:00,zenbus:StopPoint:SP:826660004:LOC,37,,,,4770,
5080524420808704:0,06:51:00,06:51:00,zenbus:StopPoint:SP:828680005:LOC,38,,,,5193,
5080524420808704:0,06:52:00,06:52:00,zenbus:StopPoint:SP:854950006:LOC,39,,,,5692,
5080524420808704:0,06:52:00,06:52:00,zenbus:StopPoint:SP:834470006:LOC,40,,,,5857,
5080524420808704:0,06:53:00,06:53:00,zenbus:StopPoint:SP:837880004:LOC,41,,,,6035,
5080524420808704:0,06:55:00,06:55:00,zenbus:StopPoint:SP:915460002:LOC,42,,,,6536,
5080524420808704:1,07:15:00,07:15:00,zenbus:StopPoint:SP:851130005:LOC,0,,,,0,
5080524420808704:1,07:16:00,07:16:00,zenbus:StopPoint:SP:826700005:LOC,1,,,,290,
5080524420808704:1,07:16:00,07:16:00,zenbus:StopPoint:SP:853090004:LOC,2,,,,614,
5080524420808704:1,07:17:00,07:17:00,zenbus:StopPoint:SP:810270004:LOC,3,,,,959,
5080524420808704:1,07:18:00,07:18:00,zenbus:StopPoint:SP:849270014:LOC,4,,,,2032,
5080524420808704:1,07:19:00,07:19:00,zenbus:StopPoint:SP:834510005:LOC,5,,,,2370,
5080524420808704:1,07:20:00,07:20:00,zenbus:StopPoint:SP:856850005:LOC,6,,,,3082,
5080524420808704:1,07:20:00,07:20:00,zenbus:StopPoint:SP:849350005:LOC,7,,,,3351,
5080524420808704:1,07:21:00,07:21:00,zenbus:StopPoint:SP:849340005:LOC,8,,,,3587,
5080524420808704:1,07:22:00,07:22:00,zenbus:StopPoint:SP:834480005:LOC,9,,,,3763,
5080524420808704:1,07:24:00,07:24:00,zenbus:StopPoint:SP:843740004:LOC,10,,,,4235,
5080524420808704:1,07:25:00,07:25:00,zenbus:StopPoint:SP:834470004:LOC,11,,,,4457,
5080524420808704:1,07:26:00,07:26:00,zenbus:StopPoint:SP:843700013:LOC,12,,,,4891,
5080524420808704:1,07:27:00,07:27:00,zenbus:StopPoint:SP:826690004:LOC,13,,,,5029,
5080524420808704:1,07:27:00,07:27:00,zenbus:StopPoint:SP:831800005:LOC,14,,,,5330,
5080524420808704:1,07:29:00,07:29:00,zenbus:StopPoint:SP:836670001:LOC,15,,,,5766,
5080524420808704:1,07:30:00,07:30:00,zenbus:StopPoint:SP:854950004:LOC,16,,,,6017,
5080524420808704:1,07:31:00,07:31:00,zenbus:StopPoint:SP:851130010:LOC,17,,,,6320,
5080524420808704:1,07:32:00,07:32:00,zenbus:StopPoint:SP:826710004:LOC,18,,,,6554,
5080524420808704:1,07:33:00,07:33:00,zenbus:StopPoint:SP:863050005:LOC,19,,,,6850,
5080524420808704:1,07:34:00,07:34:00,zenbus:StopPoint:SP:843720009:LOC,20,,,,7182,
5080524420808704:1,07:35:00,07:35:00,zenbus:StopPoint:SP:834490005:LOC,21,,,,7850,
5080524420808704:1,07:36:00,07:36:00,zenbus:StopPoint:SP:834460005:LOC,22,,,,8060,
5080524420808704:1,07:37:00,07:37:00,zenbus:StopPoint:SP:834500004:LOC,23,,,,8319,
5080524420808704:1,07:37:00,07:37:00,zenbus:StopPoint:SP:858800005:LOC,24,,,,8467,
5080524420808704:1,07:38:00,07:38:00,zenbus:StopPoint:SP:851140005:LOC,26,,,,8721,
5080524420808704:1,07:39:00,07:39:00,zenbus:StopPoint:SP:843690018:LOC,27,,,,9048,
5080524420808704:1,07:39:00,07:39:00,zenbus:StopPoint:SP:814590005:LOC,28,,,,9288,
5080524420808704:1,07:40:00,07:40:00,zenbus:StopPoint:SP:856840004:LOC,29,,,,9450,
5080524420808704:1,07:41:00,07:41:00,zenbus:StopPoint:SP:830780018:LOC,30,,,,9588,
5080524420808704:1,07:42:00,07:42:00,zenbus:StopPoint:SP:828680005:LOC,38,,,,10001,
5080524420808704:1,07:43:00,07:43:00,zenbus:StopPoint:SP:854950006:LOC,39,,,,10499,
5080524420808704:1,07:44:00,07:44:00,zenbus:StopPoint:SP:834470006:LOC,40,,,,10663,
5080524420808704:1,07:45:00,07:45:00,zenbus:StopPoint:SP:837880004:LOC,41,,,,10842,
5080524420808704:1,07:50:00,07:50:00,zenbus:StopPoint:SP:915460002:LOC,42,,,,11343,
5080524420808704:2,08:13:00,08:13:00,zenbus:StopPoint:SP:851130005:LOC,0,,,,0,
5080524420808704:2,08:14:00,08:14:00,zenbus:StopPoint:SP:826700005:LOC,1,,,,290,
5080524420808704:2,08:14:00,08:14:00,zenbus:StopPoint:SP:853090004:LOC,2,,,,614,
5080524420808704:2,08:15:00,08:15:00,zenbus:StopPoint:SP:810270004:LOC,3,,,,959,
5080524420808704:2,08:16:00,08:16:00,zenbus:StopPoint:SP:849270014:LOC,4,,,,2032,
5080524420808704:2,08:17:00,08:17:00,zenbus:StopPoint:SP:834510005:LOC,5,,,,2370,
5080524420808704:2,08:18:00,08:18:00,zenbus:StopPoint:SP:856850005:LOC,6,,,,3082,
5080524420808704:2,08:18:00,08:18:00,zenbus:StopPoint:SP:849350005:LOC,7,,,,3351,
5080524420808704:2,08:19:00,08:19:00,zenbus:StopPoint:SP:849340005:LOC,8,,,,3587,
5080524420808704:2,08:20:00,08:20:00,zenbus:StopPoint:SP:834480005:LOC,9,,,,3763,
5080524420808704:2,08:22:00,08:22:00,zenbus:StopPoint:SP:843740004:LOC,10,,,,4255,
5080524420808704:2,08:23:00,08:23:00,zenbus:StopPoint:SP:834470004:LOC,11,,,,4475,
5080524420808704:2,08:24:00,08:24:00,zenbus:StopPoint:SP:843700013:LOC,12,,,,4909,
5080524420808704:2,08:25:00,08:25:00,zenbus:StopPoint:SP:826690004:LOC,13,,,,5047,
5080524420808704:2,08:25:00,08:25:00,zenbus:StopPoint:SP:831800005:LOC,14,,,,5348,
5080524420808704:2,08:27:00,08:27:00,zenbus:StopPoint:SP:836670001:LOC,15,,,,5784,
5080524420808704:2,08:28:00,08:28:00,zenbus:StopPoint:SP:854950004:LOC,16,,,,6035,
5080524420808704:2,08:29:00,08:29:00,zenbus:StopPoint:SP:851130010:LOC,17,,,,6339,
5080524420808704:2,08:30:00,08:30:00,zenbus:StopPoint:SP:826710004:LOC,18,,,,6573,
5080524420808704:2,08:31:00,08:31:00,zenbus:StopPoint:SP:863050005:LOC,19,,,,6868,
5080524420808704:2,08:32:00,08:32:00,zenbus:StopPoint:SP:843720009:LOC,20,,,,7200,
5080524420808704:2,08:33:00,08:33:00,zenbus:StopPoint:SP:834490005:LOC,21,,,,7868,
5080524420808704:2,08:34:00,08:34:00,zenbus:StopPoint:SP:834460005:LOC,22,,,,8078,
5080524420808704:2,08:35:00,08:35:00,zenbus:StopPoint:SP:834500004:LOC,23,,,,8337,
5080524420808704:2,08:35:00,08:35:00,zenbus:StopPoint:SP:858800005:LOC,24,,,,8485,
5080524420808704:2,08:36:00,08:36:00,zenbus:StopPoint:SP:831810005:LOC,25,,,,8964,
5080524420808704:2,08:36:00,08:36:00,zenbus:StopPoint:SP:851140005:LOC,26,,,,9670,
5080524420808704:2,08:37:00,08:37:00,zenbus:StopPoint:SP:843690018:LOC,27,,,,9998,
5080524420808704:2,08:37:00,08:37:00,zenbus:StopPoint:SP:814590005:LOC,28,,,,10238,
5080524420808704:2,08:38:00,08:38:00,zenbus:StopPoint:SP:856840004:LOC,29,,,,10400,
5080524420808704:2,08:39:00,08:39:00,zenbus:StopPoint:SP:830780018:LOC,30,,,,10563,
5080524420808704:2,08:40:00,08:40:00,zenbus:StopPoint:SP:843750004:LOC,31,,,,10711,
5080524420808704:2,08:40:00,08:40:00,zenbus:StopPoint:SP:853070010:LOC,32,,,,10963,
5080524420808704:2,08:41:00,08:41:00,zenbus:StopPoint:SP:826670005:LOC,33,,,,11170,
5080524420808704:2,08:41:00,08:41:00,zenbus:StopPoint:SP:5083332228415488:LOC,34,,,,11310,
5080524420808704:2,08:42:00,08:42:00,zenbus:StopPoint:SP:843730006:LOC,35,,,,11681,
5080524420808704:2,08:43:00,08:43:00,zenbus:StopPoint:SP:826660004:LOC,37,,,,12038,
5080524420808704:2,08:44:00,08:44:00,zenbus:StopPoint:SP:828680005:LOC,38,,,,12466,
5080524420808704:2,08:45:00,08:45:00,zenbus:StopPoint:SP:854950006:LOC,39,,,,12964,
5080524420808704:2,08:45:00,08:45:00,zenbus:StopPoint:SP:834470006:LOC,40,,,,13128,
5080524420808704:2,08:46:00,08:46:00,zenbus:StopPoint:SP:837880004:LOC,41,,,,13307,
5080524420808704:2,08:48:00,08:48:00,zenbus:StopPoint:SP:915460002:LOC,42,,,,13803,
5080524420808704:3,09:00:00,09:00:00,zenbus:StopPoint:SP:851130005:LOC,0,,,,0,
5080524420808704:3,09:01:00,09:01:00,zenbus:StopPoint:SP:826700005:LOC,1,,,,290,
5080524420808704:3,09:01:00,09:01:00,zenbus:StopPoint:SP:853090004:LOC,2,,,,614,
5080524420808704:3,09:02:00,09:02:00,zenbus:StopPoint:SP:810270004:LOC,3,,,,959,
5080524420808704:3,09:03:00,09:03:00,zenbus:StopPoint:SP:849270014:LOC,4,,,,2032,
5080524420808704:3,09:04:00,09:04:00,zenbus:StopPoint:SP:834510005:LOC,5,,,,2370,
5080524420808704:3,09:05:00,09:05:00,zenbus:StopPoint:SP:856850005:LOC,6,,,,3082,
5080524420808704:3,09:05:00,09:05:00,zenbus:StopPoint:SP:849350005:LOC,7,,,,3351,
5080524420808704:3,09:06:00,09:06:00,zenbus:StopPoint:SP:849340005:LOC,8,,,,3587,
5080524420808704:3,09:07:00,09:07:00,zenbus:StopPoint:SP:834480005:LOC,9,,,,3763,
5080524420808704:3,09:09:00,09:09:00,zenbus:StopPoint:SP:843740004:LOC,10,,,,4255,
5080524420808704:3,09:10:00,09:10:00,zenbus:StopPoint:SP:834470004:LOC,11,,,,4475,
5080524420808704:3,09:11:00,09:11:00,zenbus:StopPoint:SP:843700013:LOC,12,,,,4909,
5080524420808704:3,09:12:00,09:12:00,zenbus:StopPoint:SP:826690004:LOC,13,,,,5047,
5080524420808704:3,09:12:00,09:12:00,zenbus:StopPoint:SP:831800005:LOC,14,,,,5348,
5080524420808704:3,09:14:00,09:14:00,zenbus:StopPoint:SP:836670001:LOC,15,,,,5784,
5080524420808704:3,09:15:00,09:15:00,zenbus:StopPoint:SP:854950004:LOC,16,,,,6035,
5080524420808704:3,09:16:00,09:16:00,zenbus:StopPoint:SP:851130010:LOC,17,,,,6339,
5080524420808704:3,09:17:00,09:17:00,zenbus:StopPoint:SP:826710004:LOC,18,,,,6573,
5080524420808704:3,09:18:00,09:18:00,zenbus:StopPoint:SP:863050005:LOC,19,,,,6868,
5080524420808704:3,09:19:00,09:19:00,zenbus:StopPoint:SP:843720009:LOC,20,,,,7200,
5080524420808704:3,09:20:00,09:20:00,zenbus:StopPoint:SP:834490005:LOC,21,,,,7868,
5080524420808704:3,09:21:00,09:21:00,zenbus:StopPoint:SP:834460005:LOC,22,,,,8078,
5080524420808704:3,09:22:00,09:22:00,zenbus:StopPoint:SP:834500004:LOC,23,,,,8337,
5080524420808704:3,09:22:00,09:22:00,zenbus:StopPoint:SP:858800005:LOC,24,,,,8485,
5080524420808704:3,09:23:00,09:23:00,zenbus:StopPoint:SP:831810005:LOC,25,,,,8964,
5080524420808704:3,09:23:00,09:23:00,zenbus:StopPoint:SP:851140005:LOC,26,,,,9670,
5080524420808704:3,09:24:00,09:24:00,zenbus:StopPoint:SP:843690018:LOC,27,,,,9998,
5080524420808704:3,09:24:00,09:24:00,zenbus:StopPoint:SP:814590005:LOC,28,,,,10238,
5080524420808704:3,09:25:00,09:25:00,zenbus:StopPoint:SP:856840004:LOC,29,,,,10400,
5080524420808704:3,09:26:00,09:26:00,zenbus:StopPoint:SP:830780018:LOC,30,,,,10563,
5080524420808704:3,09:27:00,09:27:00,zenbus:StopPoint:SP:843750004:LOC,31,,,,10711,
5080524420808704:3,09:27:00,09:27:00,zenbus:StopPoint:SP:853070010:LOC,32,,,,10963,
5080524420808704:3,09:28:00,09:28:00,zenbus:StopPoint:SP:826670005:LOC,33,,,,11170,
5080524420808704:3,09:28:00,09:28:00,zenbus:StopPoint:SP:5083332228415488:LOC,34,,,,11310,
5080524420808704:3,09:29:00,09:29:00,zenbus:StopPoint:SP:843730006:LOC,35,,,,11681,
5080524420808704:3,09:30:00,09:30:00,zenbus:StopPoint:SP:826660004:LOC,37,,,,12038,
5080524420808704:3,09:31:00,09:31:00,zenbus:StopPoint:SP:828680005:LOC,38,,,,12466,
5080524420808704:3,09:32:00,09:32:00,zenbus:StopPoint:SP:854950006:LOC,39,,,,12964,
5080524420808704:3,09:32:00,09:32:00,zenbus:StopPoint:SP:834470006:LOC,40,,,,13128,
5080524420808704:3,09:33:00,09:33:00,zenbus:StopPoint:SP:837880004:LOC,41,,,,13307,
5080524420808704:3,09:35:00,09:35:00,zenbus:StopPoint:SP:915460002:LOC,42,,,,13803,
5080524420808704:4,09:50:00,09:50:00,zenbus:StopPoint:SP:851130005:LOC,0,,,,0,
5080524420808704:4,09:51:00,09:51:00,zenbus:StopPoint:SP:826700005:LOC,1,,,,290,
5080524420808704:4,09:51:00,09:51:00,zenbus:StopPoint:SP:853090004:LOC,2,,,,614,
5080524420808704:4,09:52:00,09:52:00,zenbus:StopPoint:SP:810270004:LOC,3,,,,959,
5080524420808704:4,09:53:00,09:53:00,zenbus:StopPoint:SP:849270014:LOC,4,,,,2032,
5080524420808704:4,09:54:00,09:54:00,zenbus:StopPoint:SP:834510005:LOC,5,,,,2370,
5080524420808704:4,09:55:00,09:55:00,zenbus:StopPoint:SP:856850005:LOC,6,,,,3082,
5080524420808704:4,09:55:00,09:55:00,zenbus:StopPoint:SP:849350005:LOC,7,,,,3351,
5080524420808704:4,09:56:00,09:56:00,zenbus:StopPoint:SP:849340005:LOC,8,,,,3587,
5080524420808704:4,09:57:00,09:57:00,zenbus:StopPoint:SP:834480005:LOC,9,,,,3763,
5080524420808704:4,09:59:00,09:59:00,zenbus:StopPoint:SP:843740004:LOC,10,,,,4255,
5080524420808704:4,10:00:00,10:00:00,zenbus:StopPoint:SP:834470004:LOC,11,,,,4475,
5080524420808704:4,10:01:00,10:01:00,zenbus:StopPoint:SP:843700013:LOC,12,,,,4909,
5080524420808704:4,10:02:00,10:02:00,zenbus:StopPoint:SP:826690004:LOC,13,,,,5047,
5080524420808704:4,10:02:00,10:02:00,zenbus:StopPoint:SP:831800005:LOC,14,,,,5348,
5080524420808704:4,10:04:00,10:04:00,zenbus:StopPoint:SP:836670001:LOC,15,,,,5784,
5080524420808704:4,10:05:00,10:05:00,zenbus:StopPoint:SP:854950004:LOC,16,,,,6035,
5080524420808704:4,10:06:00,10:06:00,zenbus:StopPoint:SP:851130010:LOC,17,,,,6339,
5080524420808704:4,10:07:00,10:07:00,zenbus:StopPoint:SP:826710004:LOC,18,,,,6573,
5080524420808704:4,10:08:00,10:08:00,zenbus:StopPoint:SP:863050005:LOC,19,,,,6868,
5080524420808704:4,10:09:00,10:09:00,zenbus:StopPoint:SP:843720009:LOC,20,,,,7200,
5080524420808704:4,10:10:00,10:10:00,zenbus:StopPoint:SP:834490005:LOC,21,,,,7868,
5080524420808704:4,10:11:00,10:11:00,zenbus:StopPoint:SP:834460005:LOC,22,,,,8078,
5080524420808704:4,10:12:00,10:12:00,zenbus:StopPoint:SP:834500004:LOC,23,,,,8337,
5080524420808704:4,10:12:00,10:12:00,zenbus:StopPoint:SP:858800005:LOC,24,,,,8485,
5080524420808704:4,10:13:00,10:13:00,zenbus:StopPoint:SP:831810005:LOC,25,,,,8964,
